song_id,song_title,plan_sort_date,plan_dates,plan_id,plan_title,service_type_id,service_type_name,key_name,item_length,item_id
21874137,Give Us Clean Hands,2024-01-28T10:00:00Z,"January 28, 2024",69064873,,565427,Standard Service,G,240,950624875
21293539,I Have Decided To Follow Jesus,2024-01-28T10:00:00Z,"January 28, 2024",69064873,,565427,Standard Service,D,240,952954495
22354533,I Speak Jesus,2024-01-28T10:00:00Z,"January 28, 2024",69064873,,565427,Standard Service,A,300,952954029
22363928,Judge Of The Secrets,2024-01-28T10:00:00Z,"January 28, 2024",69064873,,565427,Standard Service,D,300,950613604
21877684,O Come To The Altar,2024-01-28T10:00:00Z,"January 28, 2024",69064873,,565427,Standard Service,A,360,952948081
22366694,The Change,2024-01-28T10:00:00Z,"January 28, 2024",69064873,,565427,Standard Service,D,300,950611536
22537944,You Are God Alone (Not A God),2024-01-28T10:00:00Z,"January 28, 2024",69064873,,565427,Standard Service,A,300,950615715
25646587,You've Got A Friend In Jesus,2024-01-28T10:00:00Z,"January 28, 2024",69064873,,565427,Standard Service,E,150,952951960
19796116,Build Your Kingdom Here,2024-02-04T10:00:00Z,"February 4, 2024",69064874,,565427,Standard Service,C,270,931357263
11597717,Here For You,2024-02-04T10:00:00Z,"February 4, 2024",69064874,,565427,Standard Service,B,360,931357245
14557234,Lay Me Down,2024-02-04T10:00:00Z,"February 4, 2024",69064874,,565427,Standard Service,C,300,931357291
24523665,The Lord's Prayer (It's Yours),2024-02-04T10:00:00Z,"February 4, 2024",69064874,,565427,Standard Service,F,300,931357273
12100394,Wildfire,2024-02-04T10:00:00Z,"February 4, 2024",69064874,,565427,Standard Service,B,300,931357280
19364271,'Tis So Sweet To Trust In Jesus (Trust In Jesus),2024-02-11T10:00:00Z,"February 11, 2024",70727175,,565427,Standard Service,G,240,953151360
17525002,Cornerstone,2024-02-11T10:00:00Z,"February 11, 2024",70727175,,565427,Standard Service,A,300,953151359
22363928,Judge Of The Secrets,2024-02-11T10:00:00Z,"February 11, 2024",70727175,,565427,Standard Service,D,300,953151354
25721765,This I Believe,2024-02-11T10:00:00Z,"February 11, 2024",70727175,,565427,Standard Service,A,300,953151361
22409604,This Is Amazing Grace,2024-02-11T10:00:00Z,"February 11, 2024",70727175,,565427,Standard Service,A,270,953151363
22051800,Goodness Of God,2024-02-18T10:00:00Z,"February 18, 2024",71020401,,565427,Standard Service,D,300,957099090
16680332,Here I Am To Worship,2024-02-18T10:00:00Z,"February 18, 2024",71020401,,565427,Standard Service,G,240,957099092
25758901,Jesus Saves,2024-02-18T10:00:00Z,"February 18, 2024",71020401,,565427,Standard Service,G,210,957099095
25758918,Nobody,2024-02-18T10:00:00Z,"February 18, 2024",71020401,,565427,Standard Service,G,300,957099097
25758938,People Need The Lord,2024-02-18T10:00:00Z,"February 18, 2024",71020401,,565427,Standard Service,C,300,957099099
25806964,Blazing Light of God,2024-02-25T10:00:00Z,"February 25, 2024",71020402,,565427,Standard Service,Bm,360,957099150
21704084,Glorious Day,2024-02-25T10:00:00Z,"February 25, 2024",71020402,,565427,Standard Service,D,300,957099336
21839894,He Reigns,2024-02-25T10:00:00Z,"February 25, 2024",71020402,,565427,Standard Service,G,300,957099143
21644044,Joyful Joyful We Adore Thee,2024-02-25T10:00:00Z,"February 25, 2024",71020402,,565427,Standard Service,E,300,957099120
25807065,Shine Jesus Shine,2024-02-25T10:00:00Z,"February 25, 2024",71020402,,565427,Standard Service,A,240,957099165
18908272,Way Maker,2024-02-25T10:00:00Z,"February 25, 2024",71020402,,565427,Standard Service,E,375,957099134
22219684,He Is Exalted,2024-03-03T10:00:00Z,"March 3, 2024",71020403,,565427,Standard Service,G,270,957099119
22234784,How Deep The Father's Love For Us,2024-03-03T10:00:00Z,"March 3, 2024",71020403,,565427,Standard Service,D-G,202,957099133
22481078,Jesus Messiah,2024-03-03T10:00:00Z,"March 3, 2024",71020403,,565427,Standard Service,A,270,957099169
12100374,Not For A Moment,2024-03-03T10:00:00Z,"March 3, 2024",71020403,,565427,Standard Service,A,290,957099147
21896404,You Are My King (Amazing Love),2024-03-03T10:00:00Z,"March 3, 2024",71020403,,565427,Standard Service,D,240,957099139
19098548,Can It Be True?,2024-03-10T10:00:00Z,"March 10, 2024",71020404,,565427,Standard Service,Dm-Em,300,957099140
24599087,Jesus Have It All,2024-03-10T10:00:00Z,"March 10, 2024",71020404,,565427,Standard Service,D,360,957099156
11929351,Jesus You Are Worthy,2024-03-10T10:00:00Z,"March 10, 2024",71020404,,565427,Standard Service,C,300,957099116
22273594,Only You,2024-03-10T10:00:00Z,"March 10, 2024",71020404,,565427,Standard Service,C,240,957099146
15220653,Thank You Jesus For The Cross,2024-03-10T10:00:00Z,"March 10, 2024",71020404,,565427,Standard Service,A,300,964543412
22816123,Great I Am,2024-03-15T10:00:00Z,"March 15, 2024",71694515,,565427,Standard Service,D,360,966160850
21839894,He Reigns,2024-03-15T10:00:00Z,"March 15, 2024",71694515,,565427,Standard Service,G,300,966160968
22354533,I Speak Jesus,2024-03-15T10:00:00Z,"March 15, 2024",71694515,,565427,Standard Service,A,300,966161039
25128764,The Battle Belongs To The Lord,2024-03-15T10:00:00Z,"March 15, 2024",71694515,,565427,Standard Service,Em,300,966160691
25930905,Tremble,2024-03-15T10:00:00Z,"March 15, 2024",71694515,,565427,Standard Service,G,314,966160612
19595702,What A Beautiful Name,2024-03-15T10:00:00Z,"March 15, 2024",71694515,,565427,Standard Service,G,60,966236654
22034460,All Hail King Jesus,2024-03-17T10:00:00Z,"March 17, 2024",71020405,,565427,Standard Service,C,330,957099137
22234861,Jerusalem,2024-03-17T10:00:00Z,"March 17, 2024",71020405,,565427,Standard Service,E,270,957099153
11728175,Open Up The Heavens,2024-03-17T10:00:00Z,"March 17, 2024",71020405,,565427,Standard Service,E,300,957099121
22366999,Throne Room Song,2024-03-17T10:00:00Z,"March 17, 2024",71020405,,565427,Standard Service,A,420,957099166
19595702,What A Beautiful Name,2024-03-17T10:00:00Z,"March 17, 2024",71020405,,565427,Standard Service,A,337,957099144
11793643,At Your Name,2024-03-24T10:00:00Z,"March 24, 2024",71020406,,565427,Standard Service,A,300,957099131
12100454,God's Not Dead,2024-03-24T10:00:00Z,"March 24, 2024",71020406,,565427,Standard Service,A,300,957099154
18701847,Great Are You Lord,2024-03-24T10:00:00Z,"March 24, 2024",71020406,,565427,Standard Service,A,295,957099138
22323657,Great In Power,2024-03-24T10:00:00Z,"March 24, 2024",71020406,,565427,Standard Service,E,240,957099117
21788724,Holy Holy Holy,2024-03-24T10:00:00Z,"March 24, 2024",71020406,,565427,Standard Service,B-D,360,957099145
22409604,This Is Amazing Grace,2024-03-24T10:00:00Z,"March 24, 2024",71020406,,565427,Standard Service,A,270,964840793
22176468,At The Cross,2024-03-28T10:00:00Z,"March 28, 2024",71964556,,565427,Standard Service,G,240,969846288
22234792,Man Of Sorrows,2024-03-28T10:00:00Z,"March 28, 2024",71964556,,565427,Standard Service,G,326,969839062
21704084,Glorious Day,2024-03-31T10:00:00Z,"March 31, 2024",71020407,,565427,Standard Service,D,300,957099164
11876123,Happy Day,2024-03-31T10:00:00Z,"March 31, 2024",71020407,,565427,Standard Service,C,240,957099136
13817631,In Christ Alone,2024-03-31T10:00:00Z,"March 31, 2024",71020407,,565427,Standard Service,C,300,957099151
25995170,My Redeemer Lives,2024-03-31T10:00:00Z,"March 31, 2024",71020407,,565427,Standard Service,A,270,957099122
22256753,Resurrecting,2024-03-31T10:00:00Z,"March 31, 2024",71020407,,565427,Standard Service,C,360,957099141
24316499,Abba (Arms Of A Father),2024-04-07T10:00:00Z,"April 7, 2024",71020408,,565427,Standard Service,A,335,957099142
25164041,Graves Into Gardens,2024-04-07T10:00:00Z,"April 7, 2024",71020408,,565427,Standard Service,G,360,957099163
15103439,How Can I Keep From Singing,2024-04-07T10:00:00Z,"April 7, 2024",71020408,,565427,Standard Service,A,300,957099123
11689197,I Am Free,2024-04-07T10:00:00Z,"April 7, 2024",71020408,,565427,Standard Service,D,240,957099135
19176413,Jesus Loves The Little Children,2024-04-07T10:00:00Z,"April 7, 2024",71020408,,565427,Standard Service,G,180,972475602
21896266,Who You Say I Am,2024-04-07T10:00:00Z,"April 7, 2024",71020408,,565427,Standard Service,D,270,957099148
21839894,He Reigns,2024-04-12T18:30:00Z,"April 12, 2024",72265620,,565427,Standard Service,G,300,974068046
14691427,Lord I Need You,2024-04-12T18:30:00Z,"April 12, 2024",72265620,,565427,Standard Service,C,300,974066868
26090961,Same Power,2024-04-12T18:30:00Z,"April 12, 2024",72265620,,565427,Standard Service,G,300,974067831
21896266,Who You Say I Am,2024-04-12T18:30:00Z,"April 12, 2024",72265620,,565427,Standard Service,D,270,974056823
11597717,Here For You,2024-04-14T10:00:00Z,"April 14, 2024",71855699,,565427,Standard Service,B,360,968369947
26090775,Step By Step,2024-04-14T10:00:00Z,"April 14, 2024",71855699,,565427,Standard Service,F,30,968369949
12097918,They'll Know We Are Christians By Our Love,2024-04-14T10:00:00Z,"April 14, 2024",71855699,,565427,Standard Service,Bm-Cm,300,968369953
26090789,Video,2024-04-14T10:00:00Z,"April 14, 2024",71855699,,565427,Standard Service,A,90,968369951
26090777,You Are My All In All,2024-04-14T10:00:00Z,"April 14, 2024",71855699,,565427,Standard Service,F,240,968369950
26130799,All My Hope,2024-04-21T10:00:00Z,"April 21, 2024",71855700,,565427,Standard Service,G,300,968370022
21267629,Extra song if needed: When The Roll Is Called Up Yonder,2024-04-21T10:00:00Z,"April 21, 2024",71855700,,565427,Standard Service,D,210,976032527
15575905,Revelation Song,2024-04-21T10:00:00Z,"April 21, 2024",71855700,,565427,Standard Service,D,300,968369967
15220653,Thank You Jesus For The Cross,2024-04-21T10:00:00Z,"April 21, 2024",71855700,,565427,Standard Service,A,300,968370008
26130795,Victory In Jesus,2024-04-21T10:00:00Z,"April 21, 2024",71855700,,565427,Standard Service,G,240,968369994
21896266,Who You Say I Am,2024-04-21T10:00:00Z,"April 21, 2024",71855700,,565427,Standard Service,D,270,976275102
21292875,Yes Lord Yes,2024-04-21T10:00:00Z,"April 21, 2024",71855700,,565427,Standard Service,G,240,968370053
11876331,Came To My Rescue,2024-04-28T10:00:00Z,"April 28, 2024",71855701,,565427,Standard Service,C,300,968369975
26154276,Jacob,2024-04-28T10:00:00Z,"April 28, 2024",71855701,,565427,Standard Service,C,270,968370006
25214844,Oh Give Thanks To The Lord,2024-04-28T10:00:00Z,"April 28, 2024",71855701,,565427,Standard Service,D,300,968370019
21896668,You Are Good,2024-04-28T10:00:00Z,"April 28, 2024",71855701,,565427,Standard Service,B,300,968369992
24455843,Your Love Never Fails,2024-04-28T10:00:00Z,"April 28, 2024",71855701,,565427,Standard Service,A,300,968369998
26190344,All Hail The Power Of Jesus Name,2024-05-05T10:00:00Z,"May 5, 2024",71855702,,565427,Standard Service,G,240,968369974
21765627,Creed,2024-05-05T10:00:00Z,"May 5, 2024",71855702,,565427,Standard Service,E,240,968370012
15689524,Crown Him with Many Crowns,2024-05-05T10:00:00Z,"May 5, 2024",71855702,,565427,Standard Service,D-E,300,968370000
24165888,The Lion And The Lamb,2024-05-05T10:00:00Z,"May 5, 2024",71855702,,565427,Standard Service,A,270,968370039
18111763,Your Name,2024-05-05T10:00:00Z,"May 5, 2024",71855702,,565427,Standard Service,C,240,979341872
13512892,Hold Us Together,2024-05-12T10:00:00Z,"May 12, 2024",71855703,,565427,Standard Service,Eb,60,968370054
19098579,How He Loves,2024-05-12T10:00:00Z,"May 12, 2024",71855703,,565427,Standard Service,C,316,968370015
24593101,My Jesus I Love Thee,2024-05-12T10:00:00Z,"May 12, 2024",71855703,,565427,Standard Service,C,390,968369969
21724696,The Family Of God,2024-05-12T10:00:00Z,"May 12, 2024",71855703,,565427,Standard Service,F,240,968370029
24674818,The Love Of God,2024-05-12T10:00:00Z,"May 12, 2024",71855703,,565427,Standard Service,G,300,980776319
12097918,They'll Know We Are Christians By Our Love,2024-05-12T10:00:00Z,"May 12, 2024",71855703,,565427,Standard Service,Bm-Cm,300,968369997
18656486,All Because Of Jesus,2024-05-17T10:00:00Z,"May 17, 2024",72976998,,565427,Standard Service,C,270,983542303
18701847,Great Are You Lord,2024-05-17T10:00:00Z,"May 17, 2024",72976998,,565427,Standard Service,A,295,983542097
11876123,Happy Day,2024-05-17T10:00:00Z,"May 17, 2024",72976998,,565427,Standard Service,C,240,983542288
21839894,He Reigns,2024-05-17T10:00:00Z,"May 17, 2024",72976998,,565427,Standard Service,G,300,983542343
21293539,I Have Decided To Follow Jesus,2024-05-17T10:00:00Z,"May 17, 2024",72976998,,565427,Standard Service,D,240,983542328
11630965,Give Me Faith,2024-05-19T10:00:00Z,"May 19, 2024",71855704,,565427,Standard Service,A,300,968370043
22694346,Good God Almighty,2024-05-19T10:00:00Z,"May 19, 2024",71855704,,565427,Standard Service,G,270,968370005
22323657,Great In Power,2024-05-19T10:00:00Z,"May 19, 2024",71855704,,565427,Standard Service,D,240,983541604
26090961,Same Power,2024-05-19T10:00:00Z,"May 19, 2024",71855704,,565427,Standard Service,G,300,968370018
23525681,When We Pray,2024-05-19T10:00:00Z,"May 19, 2024",71855704,,565427,Standard Service,C,300,968370028
11842601,Forever,2024-05-26T10:00:00Z,"May 26, 2024",71855705,,565427,Standard Service,G,300,985454403
21839894,He Reigns,2024-05-26T10:00:00Z,"May 26, 2024",71855705,,565427,Standard Service,G,300,968369993
25361893,Holy Forever,2024-05-26T10:00:00Z,"May 26, 2024",71855705,,565427,Standard Service,A,300,985060518
12515074,How Great Thou Art,2024-05-26T10:00:00Z,"May 26, 2024",71855705,,565427,Standard Service,G-A,300,968370004
22354533,I Speak Jesus,2024-05-26T10:00:00Z,"May 26, 2024",71855705,,565427,Standard Service,A,300,968369977
26296812,Promises,2024-05-26T10:00:00Z,"May 26, 2024",71855705,,565427,Standard Service,Bb,300,968370007
26335561,Child Of Love,2024-06-02T10:00:00Z,"June 2, 2024",71855706,,565427,Standard Service,G,300,987327352
22694346,Good God Almighty,2024-06-02T10:00:00Z,"June 2, 2024",71855706,,565427,Standard Service,G,270,968369972
22051800,Goodness Of God,2024-06-02T10:00:00Z,"June 2, 2024",71855706,,565427,Standard Service,D,300,987327278
26335544,Jireh,2024-06-02T10:00:00Z,"June 2, 2024",71855706,,565427,Standard Service,Eb,300,968370013
22234798,O Praise The Name (Anástasis),2024-06-02T10:00:00Z,"June 2, 2024",71855706,,565427,Standard Service,C,321,968369999
26335529,Praise,2024-06-02T10:00:00Z,"June 2, 2024",71855706,,565427,Standard Service,A,300,968370024
26335554,Running Home,2024-06-02T10:00:00Z,"June 2, 2024",71855706,,565427,Standard Service,D,300,968370040
24165940,Stand In Your Love,2024-06-02T10:00:00Z,"June 2, 2024",71855706,,565427,Standard Service,C,270,987327002
26365301,Abide,2024-06-09T10:00:00Z,"June 9, 2024",71855707,,565427,Standard Service,B,300,968370020
18371942,Grace Greater Than Our Sin,2024-06-09T10:00:00Z,"June 9, 2024",71855707,,565427,Standard Service,C,240,968370038
26365381,His Mercy Is More,2024-06-09T10:00:00Z,"June 9, 2024",71855707,,565427,Standard Service,G,300,968370002
11929351,Jesus You Are Worthy,2024-06-09T10:00:00Z,"June 9, 2024",71855707,,565427,Standard Service,C,300,968369968
12100394,Wildfire,2024-06-09T10:00:00Z,"June 9, 2024",71855707,,565427,Standard Service,A,300,989150518
24316499,Abba (Arms Of A Father),2024-06-16T10:00:00Z,"June 16, 2024",71855708,The Voice of the Father,565427,Standard Service,A,335,968369995
20263260,Good Good Father,2024-06-16T10:00:00Z,"June 16, 2024",71855708,The Voice of the Father,565427,Standard Service,B,303,968369970
22354496,Spirit Of The Living God,2024-06-16T10:00:00Z,"June 16, 2024",71855708,The Voice of the Father,565427,Standard Service,G,300,968370009
26390362,Voice Of Truth,2024-06-16T10:00:00Z,"June 16, 2024",71855708,The Voice of the Father,565427,Standard Service,E,300,968370026
11842513,Word Of God Speak,2024-06-16T10:00:00Z,"June 16, 2024",71855708,The Voice of the Father,565427,Standard Service,B,240,968370052
11793643,At Your Name,2024-06-23T10:00:00Z,"June 23, 2024",71855709,Disobedience: Why did God allow evil?,565427,Standard Service,A,300,990084327
22363972,Come Ye Sinners Poor And Needy,2024-06-23T10:00:00Z,"June 23, 2024",71855709,Disobedience: Why did God allow evil?,565427,Standard Service,F#m,300,968370057
26365381,His Mercy Is More,2024-06-23T10:00:00Z,"June 23, 2024",71855709,Disobedience: Why did God allow evil?,565427,Standard Service,G,300,990082459
15220653,Thank You Jesus For The Cross,2024-06-23T10:00:00Z,"June 23, 2024",71855709,Disobedience: Why did God allow evil?,565427,Standard Service,A,300,968369971
22321135,The Day Of Judgment,2024-06-23T10:00:00Z,"June 23, 2024",71855709,Disobedience: Why did God allow evil?,565427,Standard Service,Dm,300,968370016
11876331,Came To My Rescue,2024-06-30T10:00:00Z,"June 30, 2024",71855710,Big Praise Service,565427,Standard Service,C,300,990032077
19176417,Doxology,2024-06-30T10:00:00Z,"June 30, 2024",71855710,Big Praise Service,565427,Standard Service,A,60,993559112
11689159,Found In You,2024-06-30T10:00:00Z,"June 30, 2024",71855710,Big Praise Service,565427,Standard Service,A,120,993539562
22051800,Goodness Of God,2024-06-30T10:00:00Z,"June 30, 2024",71855710,Big Praise Service,565427,Standard Service,D,300,993524062
26390779,Gratitude,2024-06-30T10:00:00Z,"June 30, 2024",71855710,Big Praise Service,565427,Standard Service,A,300,990108009
18701847,Great Are You Lord,2024-06-30T10:00:00Z,"June 30, 2024",71855710,Big Praise Service,565427,Standard Service,A,90,993549883
11689197,I Am Free,2024-06-30T10:00:00Z,"June 30, 2024",71855710,Big Praise Service,565427,Standard Service,E,90,990032069
11631801,In Your Freedom,2024-06-30T10:00:00Z,"June 30, 2024",71855710,Big Praise Service,565427,Standard Service,D,300,990032064
13575958,Jailbreak,2024-06-30T10:00:00Z,"June 30, 2024",71855710,Big Praise Service,565427,Standard Service,A,60,993588637
14721592,Jesus Paid it All,2024-06-30T10:00:00Z,"June 30, 2024",71855710,Big Praise Service,565427,Standard Service,A,120,993524495
23040695,O For A Thousand Tongues To Sing (Azmon),2024-06-30T10:00:00Z,"June 30, 2024",71855710,Big Praise Service,565427,Standard Service,G,300,990101022
26335529,Praise,2024-06-30T10:00:00Z,"June 30, 2024",71855710,Big Praise Service,565427,Standard Service,A,300,990106679
22635834,Praise Adonai,2024-06-30T10:00:00Z,"June 30, 2024",71855710,Big Praise Service,565427,Standard Service,Am,270,990106745
15575905,Revelation Song,2024-06-30T10:00:00Z,"June 30, 2024",71855710,Big Praise Service,565427,Standard Service,G,300,993523892
24523665,The Lord's Prayer (It's Yours),2024-06-30T10:00:00Z,"June 30, 2024",71855710,Big Praise Service,565427,Standard Service,A,120,993524295
18908272,Way Maker,2024-06-30T10:00:00Z,"June 30, 2024",71855710,Big Praise Service,565427,Standard Service,C,150,990032295
22632868,Worthy Of It All,2024-06-30T10:00:00Z,"June 30, 2024",71855710,Big Praise Service,565427,Standard Service,A,210,990032015
22018115,I Give You My Heart,2024-07-07T10:00:00Z,"July 7, 2024",73433958,In View Of God's Mercy,565427,Standard Service,C,240,989745596
25011905,I Then Shall Live,2024-07-07T10:00:00Z,"July 7, 2024",73433958,In View Of God's Mercy,565427,Standard Service,A,360,989745605
14557234,Lay Me Down,2024-07-07T10:00:00Z,"July 7, 2024",73433958,In View Of God's Mercy,565427,Standard Service,C,300,989745589
26498014,Live With Abandon,2024-07-07T10:00:00Z,"July 7, 2024",73433958,In View Of God's Mercy,565427,Standard Service,C,300,995867243
12100394,Wildfire,2024-07-07T10:00:00Z,"July 7, 2024",73433958,In View Of God's Mercy,565427,Standard Service,A,300,990111300
23173398,Wonderful Merciful Savior,2024-07-07T10:00:00Z,"July 7, 2024",73433958,In View Of God's Mercy,565427,Standard Service,G,240,989745598
12495151,"10,000 Reasons (Bless The Lord)",2024-07-14T10:00:00Z,"July 14, 2024",73433959,,565427,Standard Service,G,300,989745649
26529402,Crucified With Christ,2024-07-14T10:00:00Z,"July 14, 2024",73433959,,565427,Standard Service,B,330,989745700
26529353,Make Me A Servant,2024-07-14T10:00:00Z,"July 14, 2024",73433959,,565427,Standard Service,G,150,989745728
22018299,Take My Life And Let It Be (Hendon),2024-07-14T10:00:00Z,"July 14, 2024",73433959,,565427,Standard Service,G,240,989745689
26529469,Yet Not I But Through Christ In Me,2024-07-14T10:00:00Z,"July 14, 2024",73433959,,565427,Standard Service,G,330,989745676
26550399,All Because Of You,2024-07-21T10:00:00Z,"July 21, 2024",73433960,,565427,Standard Service,D,300,989745703
11689239,How Great Is Our God,2024-07-21T10:00:00Z,"July 21, 2024",73433960,,565427,Standard Service,C,300,989745691
14691427,Lord I Need You,2024-07-21T10:00:00Z,"July 21, 2024",73433960,,565427,Standard Service,C,300,989745729
26550373,One Thing Remains,2024-07-21T10:00:00Z,"July 21, 2024",73433960,,565427,Standard Service,C,300,989745648
18111763,Your Name,2024-07-21T10:00:00Z,"July 21, 2024",73433960,,565427,Standard Service,C,240,989745675
19982122,Build My Life,2024-07-28T10:00:00Z,"July 28, 2024",73433961,,565427,Standard Service,G,399,997685541
26365329,"God, Make That Fruit Grow",2024-07-28T10:00:00Z,"July 28, 2024",73433961,,565427,Standard Service,Bm,300,989745694
17858410,Just A Closer Walk With Thee,2024-07-28T10:00:00Z,"July 28, 2024",73433961,,565427,Standard Service,G,240,989745707
21874126,Knowing You,2024-07-28T10:00:00Z,"July 28, 2024",73433961,,565427,Standard Service,C,240,989745681
26498014,Live With Abandon,2024-07-28T10:00:00Z,"July 28, 2024",73433961,,565427,Standard Service,C,300,989745659
18656486,All Because Of Jesus,2024-08-04T10:00:00Z,"August 4, 2024",73433962,,565427,Standard Service,C,270,1003385438
22355736,God Of Justice,2024-08-04T10:00:00Z,"August 4, 2024",73433962,,565427,Standard Service,F,270,1003384854
12100454,God's Not Dead,2024-08-04T10:00:00Z,"August 4, 2024",73433962,,565427,Standard Service,A,300,1003331943
25361893,Holy Forever,2024-08-04T10:00:00Z,"August 4, 2024",73433962,,565427,Standard Service,C,300,1003331607
12097918,They'll Know We Are Christians By Our Love,2024-08-04T10:00:00Z,"August 4, 2024",73433962,,565427,Standard Service,Bm-Cm,360,989745711
13269838,Change My Heart Oh God,2024-08-11T10:00:00Z,"August 11, 2024",73433963,,565427,Standard Service,A,240,1004635288
22354533,I Speak Jesus,2024-08-11T10:00:00Z,"August 11, 2024",73433963,,565427,Standard Service,A,300,1004635459
24265333,Is He Worthy,2024-08-11T10:00:00Z,"August 11, 2024",73433963,,565427,Standard Service,D,330,1004632311
14691427,Lord I Need You,2024-08-11T10:00:00Z,"August 11, 2024",73433963,,565427,Standard Service,B,300,1004635394
13163919,Open The Eyes Of My Heart,2024-08-11T10:00:00Z,"August 11, 2024",73433963,,565427,Standard Service,E,300,1004632132
26130799,All My Hope,2024-08-18T10:00:00Z,"August 18, 2024",73433964,,565427,Standard Service,G,300,1007543592
19098548,And Can It Be,2024-08-18T10:00:00Z,"August 18, 2024",73433964,,565427,Standard Service,G,300,1007545579
24523641,Forgiveness,2024-08-18T10:00:00Z,"August 18, 2024",73433964,,565427,Standard Service,C,300,989745692
22234784,How Deep The Father's Love For Us,2024-08-18T10:00:00Z,"August 18, 2024",73433964,,565427,Standard Service,D-G,202,989745671
25011905,I Then Shall Live,2024-08-18T10:00:00Z,"August 18, 2024",73433964,,565427,Standard Service,A,360,989745712
16007411,Matchless Love (Reckless Love),2024-08-18T10:00:00Z,"August 18, 2024",73433964,,565427,Standard Service,Em,300,989745682
11728175,Open Up The Heavens,2024-08-18T10:00:00Z,"August 18, 2024",73433964,,565427,Standard Service,E,300,989745650
24674818,The Love Of God,2024-08-18T10:00:00Z,"August 18, 2024",73433964,,565427,Standard Service,D,300,1007542964
12495151,"10,000 Reasons (Bless The Lord)",2024-08-25T10:00:00Z,"August 25, 2024",73433965,,565427,Standard Service,E,300,989745658
13108536,Joy To The World (Unspeakable Joy),2024-08-25T10:00:00Z,"August 25, 2024",73433965,,565427,Standard Service,G-A,300,989745709
21644044,Joyful Joyful We Adore Thee,2024-08-25T10:00:00Z,"August 25, 2024",73433965,,565427,Standard Service,D,300,989745696
15710723,Speak O Lord,2024-08-25T10:00:00Z,"August 25, 2024",73433965,,565427,Standard Service,A,300,1008630912
26721672,The Power Of The Cross,2024-08-25T10:00:00Z,"August 25, 2024",73433965,,565427,Standard Service,D,300,989745734
26768153,Enemies Medley - pt 1,2024-09-01T10:00:00Z,"September 1, 2024",73433966,,565427,Standard Service,D-G,300,989745695
26768153,Enemies Medley - pt 2,2024-09-01T10:00:00Z,"September 1, 2024",73433966,,565427,Standard Service,A,300,1011887022
26770161,Love For Enemies,2024-09-01T10:00:00Z,"September 1, 2024",73433966,,565427,Standard Service,D,240,989745716
26771566,The Jesus Way,2024-09-01T10:00:00Z,"September 1, 2024",73433966,,565427,Standard Service,C,300,989745733
21896668,You Are Good,2024-09-01T10:00:00Z,"September 1, 2024",73433966,,565427,Standard Service,B,300,989745655
26778553,Anxious Heart,2024-09-08T10:00:00Z,"September 8, 2024",73433967,,565427,Standard Service,Bbm,210,989745697
24747055,Be Still My Soul (In You I Rest),2024-09-08T10:00:00Z,"September 8, 2024",73433967,,565427,Standard Service,G,300,989745719
25930905,Tremble,2024-09-08T10:00:00Z,"September 8, 2024",73433967,,565427,Standard Service,D,314,989745674
19530837,What A Friend We Have In Jesus,2024-09-08T10:00:00Z,"September 8, 2024",73433967,,565427,Standard Service,D,285,989745686
21562378,You Are Holy (Prince Of Peace),2024-09-08T10:00:00Z,"September 8, 2024",73433967,,565427,Standard Service,D,300,989745651
26365301,Abide,2024-09-15T10:00:00Z,"September 15, 2024",75066869,,565427,Standard Service,B,300,1011503359
26838530,Breathe — just Ryan,2024-09-15T10:00:00Z,"September 15, 2024",75066869,,565427,Standard Service,A,300,1015625932
11876331,Came To My Rescue,2024-09-15T10:00:00Z,"September 15, 2024",75066869,,565427,Standard Service,B,300,1011503354
21788724,Holy Holy Holy,2024-09-15T10:00:00Z,"September 15, 2024",75066869,,565427,Standard Service,B-D,240,1015494747
11689341,The Heart Of Worship,2024-09-15T10:00:00Z,"September 15, 2024",75066869,,565427,Standard Service,D,300,1015488587
20397915,Turn Your Eyes Upon Jesus,2024-09-15T10:00:00Z,"September 15, 2024",75066869,,565427,Standard Service,D,150,1015447319
26841052,"Wake Up, My People",2024-09-15T10:00:00Z,"September 15, 2024",75066869,,565427,Standard Service,B,300,1015494801
19364261,A Mighty Fortress Is Our God,2024-09-22T10:00:00Z,"September 22, 2024",75066870,,565427,Standard Service,E-G,240,1015412179
22234784,How Deep The Father's Love For Us,2024-09-22T10:00:00Z,"September 22, 2024",75066870,,565427,Standard Service,D-G,202,1014241030
26771566,The Jesus Way,2024-09-22T10:00:00Z,"September 22, 2024",75066870,,565427,Standard Service,C,300,1015411420
24523665,The Lord's Prayer (It's Yours),2024-09-22T10:00:00Z,"September 22, 2024",75066870,,565427,Standard Service,A,300,1011503393
25930905,Tremble,2024-09-22T10:00:00Z,"September 22, 2024",75066870,,565427,Standard Service,F,314,1011503412
22018303,You Won't Relent,2024-09-22T10:00:00Z,"September 22, 2024",75066870,,565427,Standard Service,Bm,300,1015411357
11631157,Holy Spirit,2024-09-29T10:00:00Z,"September 29, 2024",75066871,,565427,Standard Service,A,360,1011503458
21896467,Holy Water,2024-09-29T10:00:00Z,"September 29, 2024",75066871,,565427,Standard Service,A,300,1011503421
26796120,Let It Begin,2024-09-29T10:00:00Z,"September 29, 2024",75066871,,565427,Standard Service,Eb,270,1017371452
11728175,Open Up The Heavens,2024-09-29T10:00:00Z,"September 29, 2024",75066871,,565427,Standard Service,E,300,1017375178
